81,??????? ????? ?? ???? ???? ????<LF>???? ???? ????? ?? ?????? ???? ??????<LF>??? ?????? ????????<LF>?????? ????? ?? ???? ??? ???? ?? ????? ??? ??? ?? ??? ??? ??<LF>#????_???????,OFF
82,@USER ?? ????? ????? ??? ???? ????????????,NOT_OFF
83,#???????_?????? <LF><LF>?????????????????? ??????.,OFF
84,@USER ?????? ??? ?? ???? ??? ????? ??????? ?????? ??????? ??? ????? ????? ????? ????? ??? ?????? ??????? ?????? ????,NOT_OFF
85,@USER ???? ???????? ???????,NOT_OFF
86,RT @USER ????? ???? ?? ???? ????? ?? ????? ???? ??????? ????? ????? ?? ??? ????!?????,NOT_OFF
87,"@USER ?? ????? ???? ????? ??? ???? ???? ??? ????? . ???? ???? ???? ???? ??? ????? ???? ????? ??? ??????? ? ???? ?? ???? ???? ????? ??? ??? ??? ????? ?????? ??? ?????? ? ?????? ???? ???? ???? ?? ???? ????? ??? ???? ??? ?????? ???? ??? ??????? ??????? ??? """,OFF
88,#????_??????? ?????? ?? : ??????? ?????? ?? ??? ??? ???? ??,NOT_OFF
89,#?????_???????_????? ?? ??????? ???? URL,NOT_OFF
90,? ???? ???? ???? ????? ??,NOT_OFF
91,@USER ????? ?????? ?? ????? ?????? ???? ????? ????????? ??????? ?? ??????!! ????? ?? ???? ????????? ??,OFF
92,??? ??????? ?? amrican slangs<LF><LF>An arm and a leg =  ???? ???<LF>Ants on your pants = ????? ??? ????? ??? ???????? ?????? ???? ??? ???? ?? ?????????<LF><LF>Armpit = ????? ???? ?????? ??????? ?? ??????? ???????? ??<LF><LF>At the end of rope= ????? ?????? ??? ???? ???????? ??? ??????? ??? ??? ?????,OFF
93,@USER ??? ????????? ???????<LF>???? 4/1 ????? ?? ??????? <LF>???? ??? ????? ???? ???? ???..,NOT_OFF
94,???????? ????,NOT_OFF
95,@USER ?? ???? ???  ? ??? ????? ????????,NOT_OFF
96,#????_???????_???????_???<LF>?????????? ?????? ??????? ??? ????,NOT_OFF
97,@USER ???? ??????? ??? ?????????!<LF>?????? ?? ?? ?????? ?? ??? ??????? ??? ??? ?????? ??<LF><LF>????? ?? ???? ??? ?? ???? ?????? ????? ??? ????? <LF>???? ????? ???? ?????? ??? ?????? ?? ????? ?? ?????? ??????<LF><LF>??????? ????? ???? ??????,OFF
98,????? ?????? ???????<LF><LF>???? ?????? ?????<LF><LF>?? ????? ?? ????<LF><LF>??? ?????? ????????????,NOT_OFF
99,RT @USER #???_???_???<LF>??? ??? ???? ???? ???????????????,NOT_OFF
100,?? ??? ??????? ??? ??? ???? ???? ?????????? URL,OFF
101,@USER ?? ??? ????? ??? ? ????,OFF
102,?????? ?? ????? ?????? ???? ????..???? ?????? ??????? ????? ???? ????? ...??? ??????????<LF><LF>#????_???????_???????_???<LF>#?????_???????_?????<LF>#????????_??_????<LF>#?????_???????_?????<LF>#????_??????? URL,NOT_OFF
103,@USER ?? ??? ?? ????? ?????? URL,NOT_OFF
104,@USER ??? ???????,NOT_OFF
105,#????_??????? ???????? ?????? ??????? ?? ????? ??????? ???? ????? ???? ?????????.,OFF
106,@USER ??? ?? ??? ???? ????,NOT_OFF
107,@USER ???? ?? ?? ????? ????? ??? ????? ????? ??????? ??????,NOT_OFF
108,RT @USER ??? ???????? ???? ????????  ??????? ????????,OFF
109,@USER ???? ?? ??? ?????<LF>???? ?? ??? ????? ?? ?????? ???? ?? ???????? ????????<LF>????? ??? ???<LF>???????? ???????,OFF
110,@USER ???????????,OFF
111,@USER ???? ?? ??? ???????? ???? ????? ? ????? ????? ???? ?????? ? ???? ??? ???????? ? ?????? ? ????? ????? ???? ??,NOT_OFF
112,@USER ?? ???? ????? !!????,NOT_OFF
113,@USER ????? ????? ??? ???? ??????,NOT_OFF
114,@USER ????? ?????? ??,NOT_OFF
115,@USER ???????????????? ???? ??? ??? ????? ???? ????????,NOT_OFF
116,@USER ????? ???? ??????? ??? ??? ???? ???? .. ??????? ??????,NOT_OFF
117,@USER ?? ??? ?? ?? ??? ? ??? ?? ?? ???? ???? ? ??? ????,OFF
118,RT @USER ???? ?????? ?? ?????????<LF>?? ???????? ??????? ??<LF>????? ???? ????? ????????,OFF
119,@USER ?? ??? ????????,NOT_OFF
120,?????? ??? ???? ????,NOT_OFF
121,RT @USER ?????? ???? ???? ??????? ?? ?????? ????? ????? ??? ?? ????? ?? URL,OFF
122,@USER ???? ???? ???????? ??? ??????? ??? ???? ???? ????,OFF
123,@USER ?????????????? ???? ?????,NOT_OFF
124,@USER ???? ????,NOT_OFF
125,@USER ??? ???? ??????,NOT_OFF
126,@USER ??? ??? ???? ??????? ??? ????? ?? ??????? ???? ????? ????? ?? ??????? ????? ? ???? ????????,OFF
127,??? ?? ????? ?? ??? ?????? ??? ????? ??? ?? ?? ??????,OFF
128,??? ????,OFF
129,@USER ???????????????????????????????????????????? ???? ?????? ???? ???????? ???? ????,NOT_OFF
130,@USER ?? ????,NOT_OFF
131,????? ???? ??? ?????? ???? ?? ???? ???? ?? ???? ???? ??????? ?? ??? ????? ???? ??<LF>#??????,NOT_OFF
132,???????? ????? ??? ???????? ???? ??? ?????????? URL,OFF
133,@USER ?? ??? ?? ???? ???? ??? ????????,NOT_OFF
134,@USER ????? ?? ??????? ??????,NOT_OFF
135,RT @USER #?????_???????_?????<LF> ???? 4768940000????? ?? ???????<LF>????? ????? ??? ?????? ???? ???? ?????????<LF><LF>??????,NOT_OFF
136,???? ???? ???? ?????? ??? ??? ?? ??? ?? ???? ???? ???? ??????? ?? ?????? ?????? ???????? ??? ?? ????? ?????? ???? ???? ??????? ????? ????<LF>???? ??????? ????? ??????? ?? ????????? ??????? ??? ????? ?????? ??? ???????? ??? ??????? ???? ???? ??????? ??????? ????? ?????? ?????,OFF
137,?? ???? ????? ??,NOT_OFF
138,@USER ???? ??????? ??,NOT_OFF
139,@USER ?????? ??? ??? ?? ??? ?? ? ??????? ???? URL,NOT_OFF
140,@USER ????????? ?? ??,NOT_OFF
141,@USER ??????? ???? ???? ????? ????? ????? ?? ??? ????? ?? ???? ? ?????? ??? ?????????? ?????? ??????? ???? ???? ?? ?? ???? ????? ?????? ?????????,OFF
142,@USER ????? ????? ??????? ?? ?????? ??,OFF
143,@USER ???? ?????? ?? ?????????? ??,NOT_OFF
144,@USER ??????? ???? ?? ????? ???? ?????? ?? ??? ???????,OFF
145,???? ????? ???? ????? ???? ????????,NOT_OFF
146,?? ?? ???? ??? ??? ???? ??????? ?????? ?? ??? ???? ???? ?????? ?? ??????? ????? ???????? ??? ??????,NOT_OFF
147,#????_??????_????_?????  ????????? ??? ?? ????? ??????????????,OFF
148,RT @USER ??? ??????? ?? ???? ??? ?????? ??? ??? ??????,NOT_OFF
149,@USER ???? ?? ???? ?????? ??? ?????? ???? ????????,NOT_OFF
150,@USER ?????? ???? ????? ??????,NOT_OFF
151,@USER ???? ???? ?????? ?? ???? ????? ?? ?????? ? ???????? ????? ??? ????????? ?? ???? ?? ???? ?? ?????? ????? ? ???? ?????? ?? ?????? ??? ??? ???????? ?? ??????? ??? ???? ?????? ???? ? ?????? ?? ????? ???? ?????? ???? ???? ??????? ????? ????? ?? ??,OFF
152,@USER ??????????????? ?? ???????? ??????? ???? ????????? ??? ????? ?????? ??? ?????????,NOT_OFF
153,@USER ???? ?????? ???? ??? ???? ?? ?????????????????????????,NOT_OFF
154,@USER ???? ????? ?? ?????? ????????????<LF>????? =??,NOT_OFF
155,??? ???? ????????????,OFF
156,???? ????? ??.,OFF
157,RT @USER ????? ??? ????? ?????? ????? ???? ??? ???? ????? ??? ???? ?????? ???? ????? ??? ??? ???? ?????? ??? ???? ?????? ?? ????? ?????…,NOT_OFF
158,RT @USER ??? ?? ????? ????? ???? ???? ???? ????????? ?????????  ????? ?????? ?? ???? ?? ??? ?? ????? ???? ????? ???? ??,NOT_OFF
159,@USER ??????? ???? ????? ????? ????? ??? ?????,NOT_OFF
160,???? ?? ?? ??? ????? ????? ??? !!!! ????,NOT_OFF
161,@USER ???? ?????? ????? ??? ???? ??????? ??,OFF
162,???????? ???? ?? ??? ?????? ????? ??? ????? ??? ??? ????? ???? ??? ?????!!!! URL,OFF
163,@USER ???? #????? ?? ??????,NOT_OFF
164,???? ????? ??????? ???? ????? ???????? ???? ??? ??????? ??? ????? ????? ?? ???? ????????????????????????????????????,NOT_OFF
165,RT @USER ???? ?? ???????? ! ??? ????? ? ????? ????? ?? ????? ??????? ???? ??????? ??????? ???? ??? ???? ????? ????? ????? ??…,OFF
166,@USER ??? ?????? ??? Tag ??? ?????? ???? ?? ??Following ????? ????,NOT_OFF
167,@USER ?????  ?????????,NOT_OFF
168,?????? ??? ????? ? ????????? ??????? ????? ??????,OFF
169,@USER ????? ?? ?????? ???? ????? ??? ???? ??????<LF>??????  ?????? ?? ??????? ??<LF>?? ????? ?????? ????? #????????_?????<LF>??? ?????? ?????? ?????? ????????<LF>???????? ?????? ?????? ???? ???????? ????? ?????? ?? ??? ?????? ???<LF>????? ?? ?????? ??????,OFF
170,@USER ????? ????? ??? ????? ?????? ??? ??? ????? ????????? ??????,NOT_OFF
171,?? ???????? ????????? ?????? ?? ???? ?????? ? ??? ?? ?????? ????? ???? ????? ????? ?? ??????? ??????? ? ??? ???? !!<LF>???? ????? ????? ???? ???? ???? ?? ???? ?? ?????? ????? ??? ?????? ???? ?? ?????? ?? #????_???????,OFF
172,RT @USER ????? ??????? ...??????? ?????? ..?????? ????? ..???? ??? ???????<LF>???? ???? ???? ?? ????? ????? ???? ?? ??????? ...????,NOT_OFF
173,??????? ??? ?????? URL,NOT_OFF
174,???? ???? ?????? ???? ????? ???? ?? ???? ?????? ??? ?? ??? ??????? ???? ????? ???? ?????? ???? ??? ?? ???? ??????? ?? ?????? ????? ?????????<LF>#?????23,NOT_OFF
175,RT @USER ??? ?? ????? ???? ?????? ????<LF>???? ????<LF>???? ?? ?????? ???? ???? ?????? ??????<LF><LF>?????? ?????? ?????? : ???? <LF>??? ????? : ??????? ?…,NOT_OFF
176,??? ?????? ?? ?????? URL,NOT_OFF
177,RT @USER ????? ???????? ?????????<LF>????? ?? ?????? ?? ?????.????????????,NOT_OFF
178,@USER ????? ? ???????????????????????????????????????? ??,OFF
179,@USER ???? ??? ???? ????? ??? ????? ???? ???? ??????? ???? ?????? ??? ????? ?? ????? ???? ???? ???? ????? ????? ????? ??? ??? ?????? ?????? ?? ???? ?????? ??? ??? ???? ?????? ???? ????? ????? ?? ?????? ?????? ????? ????????? ?? ???? ???? ?? ??? ??? ???? ?,OFF
180,#????_???????<LF><LF>????? ?????? ?????? ???? ???? ??? ???? ???? ....,NOT_OFF
181,@USER ???? ???? ?????? ??????????,OFF
182,@USER ??????????????<LF><LF>???? ??? ? ???????????,NOT_OFF
183,@USER ??????? ???? ??? ??? ??!!!<LF>?? ??? ???? ? ?????? ..,NOT_OFF
184,"??? ??? ???????#????_?????? &gt;&gt;????????<LF>""<LF><LF>m.inqtr<LF>m.inqtr<LF>m.inqtr<LF>???? ???? ??? ???????? ????????… URL",NOT_OFF
185,???? ?? ???????? ???? URL,OFF
186,@USER ?????? ???????? ??? ?????,NOT_OFF
187,RT @USER ??? ???? ?????? ? ?????? ???? ????? ??? ???? ?? ??????????? URL,NOT_OFF
188,???? ?????? ????? ?? ?? #????_??????? URL,OFF
189,??????? ?????? ?? ????? ?? ???? ?? ??????!<LF>??? ???? ??????!!<LF>??? ??????? ??? ??? ??? ???? ???? ?? ??????!!!<LF>????????,NOT_OFF
190,#???_??????_???<LF>??????? ?? ????? ? ???????? ?????? ??????????,NOT_OFF
191,????*<LF>???? ???? ????? ????,NOT_OFF
192,@USER ???? ?? ???? ???? ??? ????? ??????? ?? ???? ????? ????? ???? ??? ????? ?????? ????,NOT_OFF
193,????? ? ????? ???? ?? ???????? ????? ??????? ??????????? ????? ????????,OFF
194,@USER ?????????? ??? ???? ???????,NOT_OFF
195,"@USER ?????????? ?????? ?????? ???? ,??,, 16 ???? ??????? ???? ??????? <LF><LF>???? ??? ????? ??? ?? ??? ???? ???? ?? ???????? ????? ??<LF><LF>?? ?????? ?????? ????????? ??? ??",NOT_OFF
196,#????_??????? <LF>.<LF>.<LF>?????? ????? ???? URL,NOT_OFF
197,RT @USER ??????? ??? ??????? ??? ???? ????? ?????? ?? URL,OFF
198,???? ????? .. ????? ???????.,NOT_OFF
199,???? ????? ??? ?????? ????<LF><LF>? ??????? ????? ??? ???? ?????? ?? URL,OFF
200,@USER ???? &amp; ???? &amp; ???? &amp; ???? &amp; ???? ( ??? ???? ????? ??? ??? ????? ??? ) ?????? ????? &lt; ??????? ????? ?? ????? ????,NOT_OFF
201,??? ???? ??????? URL,NOT_OFF
202,"RT @USER ???? ????: "" ??????? ?? ??? ??? ""<LF>??? ???? ?? ?? ????? "" ??? ""??<LF>.<LF>.<LF>????? ??????? ?? ???? ?? ?????? ??????????<LF><LF>??? ??????? ??…",NOT_OFF
203,???????? ?????? ??? ?????? URL,OFF
204,@USER ?? ???? ???? ???? ????? ??????????.,NOT_OFF
205,@USER ???? ?? ????????<LF> ??????? ????? ? ??? ??????? ????? ??,OFF
206,@USER ????? ?? ???? ?????? ????????????????,NOT_OFF
207,@USER ????? ???? ????? ??????????????,NOT_OFF
208,#????_???????<LF>????? ?????? ??? ?????? ????? ???????? ???? ?? ????? ????? ????? ????? ??????,OFF
209,@USER ??????? ????? ????????? ? ??? ??? ??????????,OFF
210,@USER ??? #Periscope: ????????? URL,NOT_OFF
211,???? ???? ???? ??? ?? ?????  ??,NOT_OFF
212,@USER ???? ????? ?? ???????? ?? ???? ???? ??? ??? ?????? ???? ??? ????????????,OFF
213,@USER ????? ?????? ??? ??? ?????? ?? ????????????????????,NOT_OFF
214,RT @USER ?? ????? ????? !!<LF>?? ???? ??<LF>????? ??? ????? ????? ???? ?? ???? ?????? ???? ??<LF>??? ????? ??? ?? ???????? ??? ?? ??? ???? ?? htt…,NOT_OFF
215,RT @USER ??? ????? ????????<LF>???????????<LF>#????_?????? ???????? URL,NOT_OFF
216,?????? ???? ???? ??????? ?? ?????? ????? ????? ??? ?? ????? ?? <LF><LF>???? ????   ??? ?? 10 /10  ???????????? URL,NOT_OFF
217,??????..??<LF>???...??????<LF>????..??<LF>???????...?????<LF>?????..??<LF>???...???????<LF>?????????<LF>??? ??????..??<LF>??? ?? ???..??<LF>??????..??,NOT_OFF
218,@USER ??? ???? ????,NOT_OFF
219,RT @USER ??????? #?????? ??????? ???? ????<LF>??? ????? ? #?????? !! ????,OFF
220,@USER ??? ?? ??? ???? ???? ????? ?????????????????,NOT_OFF
221,#????_??????? ??? ?????? ??????? ??? ?????? ??? ???????? ??? ??? ?????? ????? ???? ????? ?? ????? ??? ????? ??? ???? ??? ??? ????? ??? ????? ??? ?????? ?????? ?????? ? ?????? ??????? ?????? ?? ???????? ??? ??? ?????? ????,OFF
222,???? ??? ????? ??????? ???? ??? ?? ???? ??? ??? ?????? ?????? ?? ?? URL,NOT_OFF
223,@USER ????? ????? ?????? ?? ???????? ?????? ????? ???? ?? ???? ??? ??,NOT_OFF
224,RT @USER ??????? ??????? pay pal ?? ?? ???? ?????? ?????100 ??? ??? ???? ????? URL,NOT_OFF
225,@USER ?? ????? ??????? ????? ?????? ????? ????? ??? ?????????????? ????? ?????? ????? ??? ????? ???? ????? ??????,OFF
226,@USER ???? ??,NOT_OFF
227,?? ?? ??? ???????,NOT_OFF
228,?????? ?????? ???? ???? ????? ????? ???? ???? ??????? ??? ?? ????? ???? ???? ???? #????_???????,OFF
229,#????_???????_???????_??? <LF> ???? ???? ??????  ??????? ??? ??? ??,OFF
230,@USER ??? ?????????,NOT_OFF
231,?? ????? ?? ????? ??? ?? ?? Alaa ?? ???? ?? ???? .. ????? ??????? ????? ???? ???? ?????? ?? ? ?????? ????? ??????? ?? ????? ??????,NOT_OFF
232,#????_???????<LF>¥<LF>??? VIP<LF>???????? <LF>?????? ????? ???? ?????? ??????????<LF>.<LF>????? ???????? ??<LF>???? ???? ????,OFF
233,@USER ???? ???? ?? ????? ????? ??,NOT_OFF
234,@USER ????? 2018 ? ?? ??? ?????? ??? ???? ???? ??? ????,OFF
235,@USER ???? ???? ??? ??????,NOT_OFF
236,???? ????? ????????,NOT_OFF
237,??????? ????? ?? ????? ???? ????? ?? ??? ?????? ?????? ?????? ?????? ?? ??? ??? ??????  ? ??????? .. ???? ??? ?????? ?????? ?? ???? ... ??? ??? ?????? ?????? ???????? ?? ???? ??? ???? ????? ?????? ????? ??????? #????_???????,OFF
238,@USER ????? ??? ??? ?? ? ????? ????????? <LF>????? ?? ??????? ???????? ???? ????? ???????? ??<LF>??? ????? ????? ????????? ??? .,NOT_OFF
239,????? ????? ??? ?????????????????.,NOT_OFF
240,??? ?? ????? ?? ??????? URL,NOT_OFF
241,??????? ????? ???? ?????? ??????????? <LF>??? ??? ????? ???????? ???? ???? ???? ..<LF>???? ??? ???????,OFF
242,RT @USER ????? ????,OFF
243,@USER ??? ?????? ???????? ??? ??,OFF
244,????? ?? ???? ???? ????? ?? ??? ????? ????,NOT_OFF
245,???? ????? ??? ??? ???? ????,NOT_OFF
246,?? ?? ?? ????? ??? ?????????? ????? ?????? ?????? ?? ???????? ?? ??? ???? ?? ???? ???????? URL,NOT_OFF
247,??? ???? ?? ??? ??????? ???? ??? ??? ?????? ??? ??? ?? URL,OFF
248,@USER ??? ???? ???? ?????? ?? ???? ????? !<LF>??? ????? ?? ????? ??,NOT_OFF
249,?? ???? .. ?? ????????,NOT_OFF
250,@USER ????? ??? ??????? ?? ???? ????????,OFF
251,@USER ?? ????? ????? .. ???? ????,NOT_OFF
252,RT @USER #???_????_????_????_????<LF>????:???<LF>????:??<LF>????? ???? ?????? ??,NOT_OFF
253,????? ????? ???? ???? ??? ??? ???? <LF>???? ????????? ????????????????????,NOT_OFF
254,#????_???????<LF>???? ???? ??????? ???????? ???? ?????? ??? ??? ??????? ???????? ?? ??????? ????? ????? ?????? ????? ?? ???? ??,NOT_OFF
255,@USER ?? ?? ?? ?? ?? ??,NOT_OFF
256,?? ??? ?????? ?????? ????? ????,NOT_OFF
257,@USER ????????,NOT_OFF
258,@USER ???????? ???? ???????????????? ????? ?? ????? ????,NOT_OFF
259,@USER ??? ????? ??? ...??,NOT_OFF
260,@USER ???? ???? ???? ?????? ?????? ??? ????? ???? ????? ??? ??? ??,OFF
261,?? ???? ??? ??? ????? ???? ????? ?????? ??? ???? ?? ?? ???? ????? ?? ????? ???? ??? ???? ????? ? ???? ???? ???? ???? ????? ????? ?????? ???? ???? ???? ????? ?????? ?? ???? ???? ????? ???? URL,OFF
262,???? ????? ?????? ???? ??? ???????? ?? ??????? ?????? ?????? ?? ???? ??? ?????? ??????? ???? ???????? ??????????? ?????????? ????? ???? ?? ?????? ?? URL,OFF
263,??? ???? ???? ????? ?????? URL,NOT_OFF
264,@USER ?? ????? ?????? ???? ????? ????????? ??? ????????? ??? ???????  ??? ???<LF>????? ?? ??????? ?????? ???? ??? ???? ????? ?????? ????? ?????? ????? ?????? ??? ????? ?????? ???? ??? ???? ?????? ??? ?????<LF>????? ??????? ????? ?????? 186 ???? ?????? 21%,NOT_OFF
265,@USER ???? ???? ??? ???? ?????? ?? ???? ??,OFF
266,@USER ?? ??? ???????? ??,NOT_OFF
267,@USER ?? ?? ?? ???<LF>?????? ???<LF>???? ?? ???????,NOT_OFF
